"keyword","keywordType","category","subcategory","traffic","categoryRank","mostClickedOrganicAsin","mostClickedSpAsin","firstPageOrganicCoverage","firstPageSpSOV","overallSpSOV","overallSpACOS","overallSbSOV","overallSbACOS","duration"
"dubai chocolates","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1025","B0915QQ2Q2","B083ZGHB8P","14.46","0.00","0.00","0.00","39.11","0.00","7days"
"dates 500gm buy 1 get 1","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1041","B01B1IDRKO","B09FKJ499N","7.74","26.14","21.62","0.00","33.25","0.00","7days"
"kajoor","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1042","B077FXXBM6","B085NTZMVR","17.42","8.26","12.72","9.29","28.74","0.00","7days"
"dates chocolates dubai","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1043","B08MK6BZW4","B07JNW6V22","1.20","20.87","15.16","0.00","4.60","0.00","7days"
"omani dates 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1045","B099WFJZR1","B084885G2J","4.09","22.70","19.87","14.87","23.51","0.00","7days"
"chhuhara 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1049","B07P39BCWF","B0758JN85Y","7.67","15.79","11.86","12.71","34.83","8.47","7days"
"tulsi khajoor royal silver coated","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1050","B09TRR22SK","B084885G2J","0.48","12.79","11.14","0.00","4.93","0.00","7days"
"kalmi dates 500gm","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1065","B09968DF61","B0758JN85Y","3.24","27.32","20.93","49.76","5.02","0.00","7days"
"ajwa","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1067","B08R1YYCZ8","B08R1YYCZ8","0.41","2.45","2.24","0.00","7.66","0.00","7days"
"dry dates 1kg","GENERIC","Grocery-Dried Fruits, Nuts & Seeds","Dates","100-1K","1078","B075X38QVC","B08TBZGVZJ","4.69","8.99","8.45","0.00","24.53","0.00","7days"
